source_file,source_sheet,academic_year,program_type,institute_name,course_name,category,quota,first_rank,last_rank,rank,admission_field
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Modasa",Automobile Engineering,GENERAL,D2D,1107731.0,1107731.0,1107731,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Modasa",Electronics & Communication Engineering,GENERAL,D2D,1106025.0,1106025.0,1106025,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Palanpur",Civil Engineering,GENERAL,D2D,1103920.0,1103920.0,1103920,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Palanpur",Civil Engineering,SC,D2D,1106802.0,1106802.0,1106802,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Palanpur",Civil Engineering,SEBC,D2D,1104755.0,1104755.0,1104755,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Palanpur",Civil Engineering,EWS,D2D,1106551.0,1106551.0,1106551,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Palanpur",Electrical Engineering,GENERAL,D2D,1107541.0,1107541.0,1107541,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Palanpur",Mechanical Engineering,GENERAL,D2D,1107338.0,1107338.0,1107338,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Civil Engineering,GENERAL,D2D,1106534.0,1106534.0,1106534,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Civil Engineering,SC,D2D,1106905.0,1106905.0,1106905,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Civil Engineering,EWS,D2D,1107780.0,1107780.0,1107780,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Electrical Engineering,GENERAL,D2D,1108239.0,1108239.0,1108239,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Mechanical Engineering,GENERAL,D2D,1108160.0,1108160.0,1108160,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Computer Science Engineering,GENERAL,D2D,1103140.0,1103140.0,1103140,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Computer Science Engineering,SC,D2D,1107799.0,1107799.0,1107799,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Computer Science Engineering,SEBC,D2D,1104815.0,1104815.0,1104815,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Patan",Computer Science Engineering,EWS,D2D,1103855.0,1103855.0,1103855,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Civil Engineering,GENERAL,D2D,1101564.0,1101564.0,1101564,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Civil Engineering,SC,D2D,1104497.0,1104497.0,1104497,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Civil Engineering,ST,D2D,1102677.0,1102677.0,1102677,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Civil Engineering,SEBC,D2D,1102187.0,1102187.0,1102187,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Civil Engineering,EWS,D2D,1102985.0,1102985.0,1102985,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Computer Engineering,GENERAL,D2D,1101229.0,1101229.0,1101229,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Computer Engineering,SC,D2D,1103952.0,1103952.0,1103952,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Computer Engineering,SEBC,D2D,1101495.0,1101495.0,1101495,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Computer Engineering,EWS,D2D,1101230.0,1101230.0,1101230,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Electrical Engineering,GENERAL,D2D,1104099.0,1104099.0,1104099,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Electrical Engineering,ST,D2D,1106652.0,1106652.0,1106652,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Electrical Engineering,SEBC,D2D,1103069.0,1103069.0,1103069,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Mechanical Engineering,GENERAL,D2D,1100819.0,1100819.0,1100819,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Mechanical Engineering,SEBC,D2D,1100978.0,1100978.0,1100978,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Mechanical Engineering,EWS,D2D,1101198.0,1101198.0,1101198,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Automobile Engineering,GENERAL,D2D,1107639.0,1107639.0,1107639,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Electronics & Communication Engineering,GENERAL,D2D,1108222.0,1108222.0,1108222,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Instrumentation Control Engineering,GENERAL,D2D,1106980.0,1106980.0,1106980,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Computer Engineering,GENERAL,D2D,1100634.0,1100634.0,1100634,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Computer Engineering,SC,D2D,1102545.0,1102545.0,1102545,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Computer Engineering,ST,D2D,1108024.0,1108024.0,1108024,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Computer Engineering,SEBC,D2D,1100831.0,1100831.0,1100831,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Information Technology,GENERAL,D2D,1100659.0,1100659.0,1100659,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Information Technology,SC,D2D,1101187.0,1101187.0,1101187,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Information Technology,ST,D2D,1104973.0,1104973.0,1104973,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Biomedical Engineering,GENERAL,D2D,1108216.0,1108216.0,1108216,Biomedical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Electronics & Communication Engineering,GENERAL,D2D,1108149.0,1108149.0,1108149,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Instrumentation Control Engineering,GENERAL,D2D,1108246.0,1108246.0,1108246,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Gandhinagar",Metallurgy,GENERAL,D2D,1108197.0,1108197.0,1108197,Metallurgy
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Civil Engineering,GENERAL,D2D,1102379.0,1102379.0,1102379,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Civil Engineering,SC,D2D,1104498.0,1104498.0,1104498,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Civil Engineering,ST,D2D,1104315.0,1104315.0,1104315,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Civil Engineering,SEBC,D2D,1102895.0,1102895.0,1102895,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Civil Engineering,EWS,D2D,1106390.0,1106390.0,1106390,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Electrical Engineering,GENERAL,D2D,1104062.0,1104062.0,1104062,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Electrical Engineering,ST,D2D,1105586.0,1105586.0,1105586,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Electrical Engineering,EWS,D2D,1106864.0,1106864.0,1106864,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Environmental Engineering,GENERAL,D2D,1108200.0,1108200.0,1108200,Environmental Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Mechanical Engineering,GENERAL,D2D,1104135.0,1104135.0,1104135,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Mechanical Engineering,ST,D2D,1105755.0,1105755.0,1105755,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Mechanical Engineering,SEBC,D2D,1104907.0,1104907.0,1104907,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Chemical Engineering,GENERAL,D2D,1103314.0,1103314.0,1103314,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Chemical Engineering,SC,D2D,1106072.0,1106072.0,1106072,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Chemical Engineering,ST,D2D,1107416.0,1107416.0,1107416,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Valsad",Chemical Engineering,EWS,D2D,1103022.0,1103022.0,1103022,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Civil Engineering,GENERAL,D2D,1101119.0,1101119.0,1101119,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Civil Engineering,SC,D2D,1101181.0,1101181.0,1101181,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Civil Engineering,ST,D2D,1104107.0,1104107.0,1104107,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Civil Engineering,SEBC,D2D,1100950.0,1100950.0,1100950,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Computer Engineering,GENERAL,D2D,1100054.0,1100054.0,1100054,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Computer Engineering,SC,D2D,1100605.0,1100605.0,1100605,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Computer Engineering,ST,D2D,1104153.0,1104153.0,1104153,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Computer Engineering,SEBC,D2D,1100360.0,1100360.0,1100360,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Computer Engineering,EWS,D2D,1100112.0,1100112.0,1100112,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electrical Engineering,GENERAL,D2D,1100466.0,1100466.0,1100466,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electrical Engineering,SC,D2D,1102754.0,1102754.0,1102754,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electrical Engineering,ST,D2D,1103565.0,1103565.0,1103565,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electrical Engineering,SEBC,D2D,1100863.0,1100863.0,1100863,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electrical Engineering,EWS,D2D,1101062.0,1101062.0,1101062,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Environmental Engineering,GENERAL,D2D,1106673.0,1106673.0,1106673,Environmental Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Information Technology,GENERAL,D2D,1100121.0,1100121.0,1100121,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Information Technology,SC,D2D,1101003.0,1101003.0,1101003,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Information Technology,ST,D2D,1103179.0,1103179.0,1103179,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Information Technology,SEBC,D2D,1100333.0,1100333.0,1100333,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Information Technology,EWS,D2D,1100182.0,1100182.0,1100182,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Mechanical Engineering,GENERAL,D2D,1100137.0,1100137.0,1100137,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Mechanical Engineering,SC,D2D,1100630.0,1100630.0,1100630,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Mechanical Engineering,ST,D2D,1105137.0,1105137.0,1105137,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Mechanical Engineering,SEBC,D2D,1100309.0,1100309.0,1100309,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Mechanical Engineering,EWS,D2D,1100224.0,1100224.0,1100224,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Automobile Engineering,GENERAL,D2D,1100303.0,1100303.0,1100303,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Automobile Engineering,SC,D2D,1101399.0,1101399.0,1101399,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Automobile Engineering,ST,D2D,1103972.0,1103972.0,1103972,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Automobile Engineering,SEBC,D2D,1100782.0,1100782.0,1100782,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Automobile Engineering,EWS,D2D,1101025.0,1101025.0,1101025,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Chemical Engineering,GENERAL,D2D,1100285.0,1100285.0,1100285,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Chemical Engineering,SC,D2D,1101131.0,1101131.0,1101131,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Chemical Engineering,ST,D2D,1104708.0,1104708.0,1104708,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Chemical Engineering,SEBC,D2D,1101565.0,1101565.0,1101565,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Chemical Engineering,EWS,D2D,1100369.0,1100369.0,1100369,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Biomedical Engineering,GENERAL,D2D,1105649.0,1105649.0,1105649,Biomedical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Biomedical Engineering,SC,D2D,1107447.0,1107447.0,1107447,Biomedical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Biomedical Engineering,ST,D2D,1107233.0,1107233.0,1107233,Biomedical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Biomedical Engineering,SEBC,D2D,1108249.0,1108249.0,1108249,Biomedical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Biomedical Engineering,EWS,D2D,1107235.0,1107235.0,1107235,Biomedical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electronics & Communication Engineering,GENERAL,D2D,1102612.0,1102612.0,1102612,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electronics & Communication Engineering,SC,D2D,1108234.0,1108234.0,1108234,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electronics & Communication Engineering,ST,D2D,1106929.0,1106929.0,1106929,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electronics & Communication Engineering,SEBC,D2D,1105008.0,1105008.0,1105008,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Electronics & Communication Engineering,EWS,D2D,1104451.0,1104451.0,1104451,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Instrumentation Control Engineering,GENERAL,D2D,1101226.0,1101226.0,1101226,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Instrumentation Control Engineering,SC,D2D,1106215.0,1106215.0,1106215,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Instrumentation Control Engineering,SEBC,D2D,1101859.0,1101859.0,1101859,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Instrumentation Control Engineering,EWS,D2D,1101861.0,1101861.0,1101861,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Plastic Technology,GENERAL,D2D,1101610.0,1101610.0,1101610,Plastic Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Plastic Technology,ST,D2D,1106726.0,1106726.0,1106726,Plastic Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Plastic Technology,SEBC,D2D,1103766.0,1103766.0,1103766,Plastic Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Plastic Technology,EWS,D2D,1101986.0,1101986.0,1101986,Plastic Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Rubber Technology,GENERAL,D2D,1108160.0,1108160.0,1108160,Rubber Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Textile Technology,GENERAL,D2D,1107219.0,1107219.0,1107219,Textile Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Lec Morbi,Civil Engineering,GENERAL,D2D,1108144.0,1108144.0,1108144,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Lec Morbi,Electrical Engineering,GENERAL,D2D,1108215.0,1108215.0,1108215,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Lec Morbi,Information Technology,GENERAL,D2D,1102027.0,1102027.0,1102027,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Lec Morbi,Information Technology,SEBC,D2D,1102588.0,1102588.0,1102588,Information Technology
